"skjemanavn";"navn_i_rapporteket";"ledetekst";"obligatorisk";"type";"listeverdier";"listetekst";"normalintervall_start_numerisk";"normalintervall_slutt_numerisk";"maksintervall_start_numerisk";"maksintervall_slutt_numerisk";"normalintervall_start_dato";"normalintervall_slutt_dato";"maksintervall_start_dato";"maksintervall_slutt_dato";"antall_tegn";"lovlige_tegn";"desimaler";"aktiveringsspoersmaal";"underspoersmaal";"innfoert_dato";"utfaset_dato";"tabell";"fysisk_feltnavn";"kommentar";"variabel_id";"hjelpetekst"
"Registreringsskjema";"DelesjonPMP22";"Delesjon PMP22";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"GEN_SPEC_DELETION_PMP22";;"REGISTRATION_GEN_SPEC_DELETION_PMP22";""
"Registreringsskjema";"DuplikasjonPMP22";"Duplikasjon PMP22";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"GEN_SPEC_DUPLICATION_PMP22";;"REGISTRATION_GEN_SPEC_DUPLICATION_PMP22";""
"Registreringsskjema";"AngiGenetiskAarsak";"Angi genetisk årsak";"Nei";"Stor tekstvariabel";"";"";"";"";"";"";"";"";"";"";1000;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?";;"Nei";"Ja";"01.01.1980";"";"registration";"GENETIC_CAUSE_DESC";;"REGISTRATION_GENETIC_CAUSE_DESC";"Beskriv genetisk årsak, max 1000 tegn."
"Registreringsskjema";"DebutAlder";"Debut alder";"Nei";"Tallvariabel";"";"";"0";"patientAge";"0";"patientAge";"";"";"";"";3;;"0";"Nei";"Nei";"01.01.1980";"";"registration";"DEBUT_AGE";;"REGISTRATION_DEBUT_AGE";"Pasientens debutalder i antall år. Angitt verdi vil påvirke minimumsverdier i andre felter i skjemaet."
"Registreringsskjema";"Utredningsstart";"Utredningsstart (åååå)";"Ja";"TallvariabelMangler";"";"";"birthYear";"todayYear";"birthYear";"todayYear";"";"";"";"";4;;"0";"Nei";"Nei";"01.01.2000";"";"registration";"ASSESSMENT_START";;"REGISTRATION_ASSESSMENT_START";"Angi årstall for utredningstart. Dersom dette er umulig å finne ut, kryss av i boksen ukjent. Dersom debutalder oppgis vil minste lovlige årstall være satt i forhold til det."
"Registreringsskjema";"DiagnoseAar";"Diagnoseår (åååå)";"Ja";"TallvariabelMangler";"";"";"birthYear";"todayYear";"birthYear";"todayYear";"";"";"";"";4;;"0";"Nei";"Nei";"01.01.2000";"";"registration";"DIAGNOSIS_YEAR";;"REGISTRATION_DIAGNOSIS_YEAR";"Skal angi tidspunkt for spesifikk klinisk diagnose uavhengig av om genetisk årsak er påvist. Dersom dette er umulig å finne ut, kryss av i boksen ukjent. Dersom debutalder oppgis vil minste lovlige årstall være satt i forhold til det."
"Registreringsskjema";"DiagnoseStiltAv";"Diagnose stilt av";"Ja";"Listevariabel";"ENTOTLE";"Hentes fra database";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"DIAG_INST";;"REGISTRATION_DIAG_INST";"Institusjon som har stilt diagnose"
"Registreringsskjema";"DiagAnamese";"Anamnese/klinisk undersøkelse";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"DIAG_FOUND_ANAMNESE";;"REGISTRATION_DIAG_FOUND_ANAMNESE";""
"Registreringsskjema";"DiagEMG";"EMG/Nevrografi";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"DIAG_FOUND_EMG";;"REGISTRATION_DIAG_FOUND_EMG";"Avkrysses dersom prosedyre er utført, uavhengig av resultat."
"Registreringsskjema";"DiagCK";"CK";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"DIAG_FOUND_CK";;"REGISTRATION_DIAG_FOUND_CK";""
"Registreringsskjema";"DiagCKVerdi";"CK høyeste verdi:";"Nei";"Tallvariabel";"";"";"0";"20000";"0";500000;"";"";"";"";6;;"0";"Nei";"Nei";"01.01.1980";"";"registration";"DIAG_FOUND_CK_AMT";;"REGISTRATION_DIAG_FOUND_CK_AMT";"CK verdi vet du. Det vet du nok godt hva er."
"Registreringsskjema";"DiagDNA";"DNA-undersøkelse";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"DIAG_FOUND_DNA";;"REGISTRATION_DIAG_FOUND_DNA";"Avkrysses dersom prosedyre er utført, uavhengig av resultat."
"Registreringsskjema";"DiagBiopsi";"Muskelbiopsi";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"DIAG_FOUND_BIOPSY";;"REGISTRATION_DIAG_FOUND_BIOPSY";"Avkrysses dersom prosedyre er utført, uavhengig av resultat."
"Registreringsskjema";"DiagAnnet";"Annet";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"DIAG_FOUND_OTHER";;"REGISTRATION_DIAG_FOUND_OTHER";""
"Registreringsskjema";"DiagAnnetSpes";"Spesifiser:";"Ja";"Tekstvariabel";"";"";"";"";"";"";"";"";"";"";120;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Nei";"01.01.1980";"";"registration";"DIAG_FOUND_OTHER_SPECIFY";;"REGISTRATION_DIAG_FOUND_OTHER_SPECIFY";"Beskriv det diagnosen bygger på med tekst, max 120 tegn."
"Registreringsskjema";"SympFamilie";"Tilsvarende sykdom/symptomer i familien?";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS";;"REGISTRATION_FAMILY_SYMPTOMS";""
"Registreringsskjema";"SympFamilie";"Tilsvarende sykdom/symptomer i familien?";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS";;"REGISTRATION_FAMILY_SYMPTOMS";""
"Registreringsskjema";"SympFamilie";"Tilsvarende sykdom/symptomer i familien?";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS";;"REGISTRATION_FAMILY_SYMPTOMS";""
"Registreringsskjema";"SympFar";"Far";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_FATHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_FATHER";""
"Registreringsskjema";"SympMor";"Mor";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_MOTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_MOTHER";""
"Registreringsskjema";"SympBror";"Bror";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_BROTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_BROTHER";""
"Registreringsskjema";"SympSoster";"Søster";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_SISTER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_SISTER";""
"Registreringsskjema";"SympSonn";"Sønn";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_SON";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_SON";""
"Registreringsskjema";"SympDatter";"Datter";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_DAUGHTER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_DAUGHTER";""
"Registreringsskjema";"SympFarfar";"Farfar";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_FATHERFATHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_FATHERFATHER";""
"Registreringsskjema";"SympFarmor";"Farmor";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_FATHERMOTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_FATHERMOTHER";""
"Registreringsskjema";"SympMorfar";"Morfar";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_MOTHERFATHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_MOTHERFATHER";""
"Registreringsskjema";"SympMormor";"Mormor";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_MOTHERMOTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_MOTHERMOTHER";""
"Registreringsskjema";"SympFarbror";"Farbror";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_FATHERBROTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_FATHERBROTHER";""
"Registreringsskjema";"SympFarsoster";"Farsøster";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_FATHERSISTER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_FATHERSISTER";""
"Registreringsskjema";"SympMorbror";"Morbror";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_MOTHERBROTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_MOTHERBROTHER";""
"Registreringsskjema";"SympMorsoster";"Morsøster";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_MOTHERSISTER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_MOTHERSISTER";""
"Registreringsskjema";"SympFetter";"Fetter";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_MALECOUSIN";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_MALECOUSIN";""
"Registreringsskjema";"SympKusine";"Kusine";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_FEMALECOUSIN";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_FEMALECOUSIN";""
"Registreringsskjema";"SympAnnet";"Annet";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_OTHER";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_OTHER";""
"Registreringsskjema";"SympSpes";"Spesifiser:";"Ja";"Tekstvariabel";"";"";"";"";"";"";"";"";"";"";120;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Nei";"01.01.1980";"";"registration";"FAMILY_SYMPTOMS_WHO_OTHER_SPECIFY";;"REGISTRATION_FAMILY_SYMPTOMS_WHO_OTHER_SPECIFY";"Hvilket slektsforhold?"
"Registreringsskjema";"Arvegang";"Arvegang:";"Ja";"Listevariabel";1;"AD";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"INHERITANCE_PATTERN";;"REGISTRATION_INHERITANCE_PATTERN";""
"Registreringsskjema";"Arvegang";"Arvegang:";"Ja";"Listevariabel";2;"AR";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"INHERITANCE_PATTERN";;"REGISTRATION_INHERITANCE_PATTERN";""
"Registreringsskjema";"Arvegang";"Arvegang:";"Ja";"Listevariabel";3;"X-bundet";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"INHERITANCE_PATTERN";;"REGISTRATION_INHERITANCE_PATTERN";""
"Registreringsskjema";"Arvegang";"Arvegang:";"Ja";"Listevariabel";4;"Mitokondriell";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"INHERITANCE_PATTERN";;"REGISTRATION_INHERITANCE_PATTERN";""
"Registreringsskjema";"Arvegang";"Arvegang:";"Ja";"Listevariabel";5;"Ny mutasjon";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"INHERITANCE_PATTERN";;"REGISTRATION_INHERITANCE_PATTERN";""
"Registreringsskjema";"Arvegang";"Arvegang:";"Ja";"Listevariabel";6;"Usikker";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"INHERITANCE_PATTERN";;"REGISTRATION_INHERITANCE_PATTERN";""
"Registreringsskjema";"DatoFunkStatus";"Dato for funksjonsstatus:";"Ja";"Datovariabel";"";"";"";"";"";"";"";"";"01.01.1980";"today";;;;"Nei";"Nei";"01.01.1980";"";"registration";"FUNCTION_STATUS_DATE";;"REGISTRATION_FUNCTION_STATUS_DATE";"Dato skrives på formatet yyyymmdd. Skriver du inn kun dag (dd), så autfylles nåværende måned og år. Skriver du inn måned og dato (mmdd), så autofylles nåværende år. Eksempel: For dato 23.11.1980 er følgende verdier gyldig: 801123, eller 19801123, eller 1980-11-23"
"Registreringsskjema";"Gangfunksjon";"Gangfunksjon:";"Ja";"Listevariabel";1;"Går uten hjelpemidler";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"WALKING";;"REGISTRATION_WALKING";""
"Registreringsskjema";"Gangfunksjon";"Gangfunksjon:";"Ja";"Listevariabel";2;"Går med hjelpemidler";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"WALKING";;"REGISTRATION_WALKING";""
"Registreringsskjema";"Gangfunksjon";"Gangfunksjon:";"Ja";"Listevariabel";3;"Rullestol";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"WALKING";;"REGISTRATION_WALKING";""
"Registreringsskjema";"Gangfunksjon";"Gangfunksjon:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"WALKING";;"REGISTRATION_WALKING";""
"Registreringsskjema";"AlderTapGang";"Alder ved tap av gangfunksjon:";"Nei";"Tallvariabel";"";"";"5";"patientAge";"0";"patientAge";"";"";"";"";3;;"0";"Nei";"Ja";"01.01.1980";"";"registration";"WHEELCHAIR_AGE";;"REGISTRATION_WHEELCHAIR_AGE";"Dersom debutalder er oppgitt vil minste lovlige alder være debutalder."
"Registreringsskjema";"Hjelpemidler";"Ortopediske/tekniske hjelpemidler:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"UTILITIES";;"REGISTRATION_UTILITIES";"F.eks. ortose, rullestol"
"Registreringsskjema";"Hjelpemidler";"Ortopediske/tekniske hjelpemidler:";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"UTILITIES";;"REGISTRATION_UTILITIES";"F.eks. ortose, rullestol"
"Registreringsskjema";"Hjelpemidler";"Ortopediske/tekniske hjelpemidler:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"UTILITIES";;"REGISTRATION_UTILITIES";"F.eks. ortose, rullestol"
"Registreringsskjema";"RespStotte";"Respirasjonsstøtte:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"RESPIRATIONSUPPORT";;"REGISTRATION_RESPIRATIONSUPPORT";""
"Registreringsskjema";"RespStotte";"Respirasjonsstøtte:";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"RESPIRATIONSUPPORT";;"REGISTRATION_RESPIRATIONSUPPORT";""
"Registreringsskjema";"RespStotte";"Respirasjonsstøtte:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"RESPIRATIONSUPPORT";;"REGISTRATION_RESPIRATIONSUPPORT";""
"Registreringsskjema";"AlderRespStotte";"Fra alder:";"Nei";"Tallvariabel";"";"";"5";"patientAge";"0";"patientAge";"";"";"";"";3;;"0";"Nei";"Ja";"01.01.1980";"";"registration";"RESPIRATIONSUPPORT_AGE";;"REGISTRATION_RESPIRATIONSUPPORT_AGE";"Pasientens alder da respirasjonsstøtte ble startet. Dersom debutalder er oppgitt vil minste lovlige alder være debutalder."
"Registreringsskjema";"Respirator";"Respirator";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"RESPIRATIONSUPPORT_TYPE_RESPIRATOR";;"REGISTRATION_RESPIRATIONSUPPORT_TYPE_RESPIRATOR";""
"Registreringsskjema";"Ventilasjon";"Non-invasiv ventilasjonsstøtte (F.eks. BiPAP)";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"RESPIRATIONSUPPORT_TYPE_NONINVASIVE";;"REGISTRATION_RESPIRATIONSUPPORT_TYPE_NONINVASIVE";""
"Registreringsskjema";"Hostemaskin";"Hostemaskin";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"RESPIRATIONSUPPORT_TYPE_CAUGHMACHINE";;"REGISTRATION_RESPIRATIONSUPPORT_TYPE_CAUGHMACHINE";""
"Registreringsskjema";"RespAnnet";"Annet";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"RESPIRATIONSUPPORT_TYPE_OTHER";;"REGISTRATION_RESPIRATIONSUPPORT_TYPE_OTHER";""
"Registreringsskjema";"RespAnnetSpes";"Spesifiser:";"Ja";"Tekstvariabel";"";"";"";"";"";"";"";"";"";"";150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"01.01.1980";"";"registration";"RESPIRATIONSUPPORT_TYPE_OTHER_SPECIFY";;"REGISTRATION_RESPIRATIONSUPPORT_TYPE_OTHER_SPECIFY";"Skriv hvilken annen type respirasjonsstøtte det er snakk om."
"Registreringsskjema";"HjerteAff";"Hjerteaffeksjon:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"HEARTAFFECTION";;"REGISTRATION_HEARTAFFECTION";""
"Registreringsskjema";"HjerteAff";"Hjerteaffeksjon:";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"HEARTAFFECTION";;"REGISTRATION_HEARTAFFECTION";""
"Registreringsskjema";"HjerteAff";"Hjerteaffeksjon:";"Ja";"Listevariabel";2;"Er henvist kardiolog";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"HEARTAFFECTION";;"REGISTRATION_HEARTAFFECTION";""
"Registreringsskjema";"HjerteAff";"Hjerteaffeksjon:";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"HEARTAFFECTION";;"REGISTRATION_HEARTAFFECTION";""
"Registreringsskjema";"HjerteAff";"Hjerteaffeksjon:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"HEARTAFFECTION";;"REGISTRATION_HEARTAFFECTION";""
"Registreringsskjema";"HjerteAffAlder";"Fra alder:";"Nei";"Tallvariabel";"";"";"0";"patientAge";"0";"patientAge";"";"";"";"";3;;"0";"Nei";"Ja";"01.01.1980";"";"registration";"HEARTAFFECTION_AGE";;"REGISTRATION_HEARTAFFECTION_AGE";"Pasientens alder da hjerteaffeksjon ble startet. Dersom debutalder er oppgitt vil minste lovlige alder være debutalder."
"Registreringsskjema";"Kardiomyopati";"Kardiomyopati";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"HEARTAFFECTION_TYPE_CARDIO";;"REGISTRATION_HEARTAFFECTION_TYPE_CARDIO";""
"Registreringsskjema";"Hjertearytmi";"Hjertearytmi";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"HEARTAFFECTION_TYPE_ARRHYTHMIA";;"REGISTRATION_HEARTAFFECTION_TYPE_ARRHYTHMIA";""
"Registreringsskjema";"HjerteAffAnnet";"Annet";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"HEARTAFFECTION_TYPE_OTHER";;"REGISTRATION_HEARTAFFECTION_TYPE_OTHER";""
"Registreringsskjema";"HjerteAffAnnetSpes";"Spesifiser:";"Ja";"Tekstvariabel";"";"";"";"";"";"";"";"";"";"";150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"01.01.1980";"";"registration";"HEARTAFFECTION_TYPE_OTHER_SPECIFY";;"REGISTRATION_HEARTAFFECTION_TYPE_OTHER_SPECIFY";"Skriv hvilken annen type respirasjonsstøtte det er snakk om."
"Registreringsskjema";"KognitivSvikt";"Kognitiv svikt påvist:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"COGNITIVEGLITCH";;"REGISTRATION_COGNITIVEGLITCH";""
"Registreringsskjema";"KognitivSvikt";"Kognitiv svikt påvist:";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"COGNITIVEGLITCH";;"REGISTRATION_COGNITIVEGLITCH";""
"Registreringsskjema";"KognitivSvikt";"Kognitiv svikt påvist:";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"COGNITIVEGLITCH";;"REGISTRATION_COGNITIVEGLITCH";""
"Registreringsskjema";"KognitivSvikt";"Kognitiv svikt påvist:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"registration";"COGNITIVEGLITCH";;"REGISTRATION_COGNITIVEGLITCH";""
"Registreringsskjema";"MedikBehandling";"Medikamentell behandling:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT";;"REGISTRATION_TREATMENT";""
"Registreringsskjema";"MedikBehandling";"Medikamentell behandling:";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT";;"REGISTRATION_TREATMENT";""
"Registreringsskjema";"MedikBehandling";"Medikamentell behandling:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT";;"REGISTRATION_TREATMENT";""
"Registreringsskjema";"Steroider";"Steroider";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT_TYPE_STEROIDS";;"REGISTRATION_TREATMENT_TYPE_STEROIDS";""
"Registreringsskjema";"Smertestillende";"Smertestillende";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT_TYPE_PAINKILLERS";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS";""
"Registreringsskjema";"Paracetamol";"Paracetamol   ";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT_TYPE_PAINKILLERS_PARACET";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_PARACET";""
"Registreringsskjema";"NSAID";"NSAIDs";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT_TYPE_PAINKILLERS_NSAID";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_NSAID";""
"Registreringsskjema";"Opioider";"Opioider";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT_TYPE_PAINKILLERS_OPIOIDS";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_OPIOIDS";""
"Registreringsskjema";"Antidepr";"Antidepressiva";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT_TYPE_PAINKILLERS_ANTIDEPRESSIVA";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_ANTIDEPRESSIVA";""
"Registreringsskjema";"Antiepilep";"Antiepileptika";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"registration";"TREATMENT_TYPE_PAINKILLERS_ANTIEPILEPTICA";;"REGISTRATION_TREATMENT_TYPE_PAINKILLERS_ANTIEPILEPTICA";""
