"skjemanavn";"navn_i_rapporteket";"ledetekst";"obligatorisk";"type";"listeverdier";"listetekst";"normalintervall_start_numerisk";"normalintervall_slutt_numerisk";"maksintervall_start_numerisk";"maksintervall_slutt_numerisk";"normalintervall_start_dato";"normalintervall_slutt_dato";"maksintervall_start_dato";"maksintervall_slutt_dato";"antall_tegn";"lovlige_tegn";"desimaler";"aktiveringsspoersmaal";"underspoersmaal";"innfoert_dato";"utfaset_dato";"tabell";"fysisk_feltnavn";"kommentar";"variabel_id";"hjelpetekst"
"Registreringsskjema";;"Antiarytmika";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT_TYPE_ANTIARRYTHMICA";;"REGISTRATION_TREATMENT_TYPE_ANTIARRYTHMICA";""
"Registreringsskjema";;"ACE-hemmer";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"2017-04-25";"";"registration";"TREATMENT_TYPE_ACE_INHIBITORS";;"REGISTRATION_TREATMENT_TYPE_ACE_INHIBITORS";""
"Registreringsskjema";;"Andre hjertemedikamenter";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"TREATMENT_TYPE_OTHER_HEART";;"REGISTRATION_TREATMENT_TYPE_OTHER_HEART";""
"Registreringsskjema";;"Hvilken annen type hjertemedikamenter?";"Nei";"Tekstvariabel";"";"";"";"";"";"";;;;;150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"1980-01-01";"";"registration";"TREATMENT_TYPE_OTHER_HEARTMEDICINE_SPECIFY";;"REGISTRATION_TREATMENT_TYPE_OTHER_HEARTMEDICINE_SPECIFY";"Skriv hvilken annen type hjertemedikamenter det er snakk om."
"Registreringsskjema";;"Andre";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"TREATMENT_TYPE_OTHER";;"REGISTRATION_TREATMENT_TYPE_OTHER";""
"Registreringsskjema";;"Hvilken annen type medikamentell behandling?";"Nei";"Tekstvariabel";"";"";"";"";"";"";;;;;150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"1980-01-01";"";"registration";"TREATMENT_TYPE_OTHER_SPECIFY";;"REGISTRATION_TREATMENT_TYPE_OTHER_SPECIFY";"Skriv hvilken annen type medikamentell behandling det er snakk om."
"Registreringsskjema";;"Følges opp hos barnelege/nevrolog";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";;"REGISTRATION_FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";""
"Registreringsskjema";;"Følges opp hos barnelege/nevrolog";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";;"REGISTRATION_FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";""
"Registreringsskjema";;"Følges opp hos barnelege/nevrolog";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";;"REGISTRATION_FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";""
"Registreringsskjema";;"Følges opp hos barnelege/nevrolog";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";;"REGISTRATION_FOLLOWUP_PEDIATRICIAN_NEUROLOGIST";""
"Registreringsskjema";;"Fått tilbud om genetisk veiledning";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_GENETIC_GUIDANCE";;"REGISTRATION_FOLLOWUP_GENETIC_GUIDANCE";""
"Registreringsskjema";;"Fått tilbud om genetisk veiledning";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_GENETIC_GUIDANCE";;"REGISTRATION_FOLLOWUP_GENETIC_GUIDANCE";""
"Registreringsskjema";;"Fått tilbud om genetisk veiledning";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_GENETIC_GUIDANCE";;"REGISTRATION_FOLLOWUP_GENETIC_GUIDANCE";""
"Registreringsskjema";;"Fått tilbud om genetisk veiledning";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_GENETIC_GUIDANCE";;"REGISTRATION_FOLLOWUP_GENETIC_GUIDANCE";""
"Registreringsskjema";;"Ansvarsgruppe/Individuell plan";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_SUPPORT_TEAM";;"REGISTRATION_FOLLOWUP_SUPPORT_TEAM";""
"Registreringsskjema";;"Ansvarsgruppe/Individuell plan";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_SUPPORT_TEAM";;"REGISTRATION_FOLLOWUP_SUPPORT_TEAM";""
"Registreringsskjema";;"Ansvarsgruppe/Individuell plan";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_SUPPORT_TEAM";;"REGISTRATION_FOLLOWUP_SUPPORT_TEAM";""
"Registreringsskjema";;"Ansvarsgruppe/Individuell plan";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_SUPPORT_TEAM";;"REGISTRATION_FOLLOWUP_SUPPORT_TEAM";""
"Registreringsskjema";;"Brukerstyrt personlig assistent (BPA)";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_BPA";;"REGISTRATION_FOLLOWUP_BPA";""
"Registreringsskjema";;"Brukerstyrt personlig assistent (BPA)";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_BPA";;"REGISTRATION_FOLLOWUP_BPA";""
"Registreringsskjema";;"Brukerstyrt personlig assistent (BPA)";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_BPA";;"REGISTRATION_FOLLOWUP_BPA";""
"Registreringsskjema";;"Brukerstyrt personlig assistent (BPA)";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_BPA";;"REGISTRATION_FOLLOWUP_BPA";""
"Registreringsskjema";;"Psykisk helsetjeneste";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_MENTAL_HEALTH_SERVICES";;"REGISTRATION_FOLLOWUP_MENTAL_HEALTH_SERVICES";"Kommunal/ spesialisthelsetjeneste"
"Registreringsskjema";;"Psykisk helsetjeneste";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_MENTAL_HEALTH_SERVICES";;"REGISTRATION_FOLLOWUP_MENTAL_HEALTH_SERVICES";"Kommunal/ spesialisthelsetjeneste"
"Registreringsskjema";;"Psykisk helsetjeneste";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_MENTAL_HEALTH_SERVICES";;"REGISTRATION_FOLLOWUP_MENTAL_HEALTH_SERVICES";"Kommunal/ spesialisthelsetjeneste"
"Registreringsskjema";;"Psykisk helsetjeneste";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_MENTAL_HEALTH_SERVICES";;"REGISTRATION_FOLLOWUP_MENTAL_HEALTH_SERVICES";"Kommunal/ spesialisthelsetjeneste"
"Registreringsskjema";;"Fått tilbud om kostveiledning";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_DIETARY_GUIDANCE";;"REGISTRATION_FOLLOWUP_DIETARY_GUIDANCE";""
"Registreringsskjema";;"Fått tilbud om kostveiledning";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_DIETARY_GUIDANCE";;"REGISTRATION_FOLLOWUP_DIETARY_GUIDANCE";""
"Registreringsskjema";;"Fått tilbud om kostveiledning";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_DIETARY_GUIDANCE";;"REGISTRATION_FOLLOWUP_DIETARY_GUIDANCE";""
"Registreringsskjema";;"Fått tilbud om kostveiledning";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_DIETARY_GUIDANCE";;"REGISTRATION_FOLLOWUP_DIETARY_GUIDANCE";""
"Registreringsskjema";;"Hatt/venter opphold på rehabiliteringsinstitusjon";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Ja";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_REHAB";;"REGISTRATION_FOLLOWUP_REHAB";""
"Registreringsskjema";;"Hatt/venter opphold på rehabiliteringsinstitusjon";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Ja";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_REHAB";;"REGISTRATION_FOLLOWUP_REHAB";""
"Registreringsskjema";;"Hatt/venter opphold på rehabiliteringsinstitusjon";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";;;;;;;;"Ja";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_REHAB";;"REGISTRATION_FOLLOWUP_REHAB";""
"Registreringsskjema";;"Hatt/venter opphold på rehabiliteringsinstitusjon";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Ja";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_REHAB";;"REGISTRATION_FOLLOWUP_REHAB";""
"Registreringsskjema";;"Antall opphold";"Nei";"Tallvariabel";"";"";"0";10;"0";100;"";"";"";"";3;;"0";"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_REHAB_NO";;"REGISTRATION_FOLLOWUP_REHAB_NO";"Angi omtrentlig antall hvis ikke nøyaktig kjent"
"Registreringsskjema";;"Antall år siden siste opphold";"Nei";"Tallvariabel";"";"";"0";10;"0";50;"";"";"";"";3;;"0";"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_REHAB_YEARS_SINCE";;"REGISTRATION_FOLLOWUP_REHAB_YEARS_SINCE";"Angi omtrentlig antall hvis ikke nøyaktig kjent"
"Registreringsskjema";;"Hjerteoppfølging";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Ja";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_HEART";;"REGISTRATION_FOLLOWUP_HEART";""
"Registreringsskjema";;"Hjerteoppfølging";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Ja";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_HEART";;"REGISTRATION_FOLLOWUP_HEART";""
"Registreringsskjema";;"Hjerteoppfølging";"Ja";"Listevariabel";8;"Ikke relevant";"";"";"";"";;;;;;;;"Ja";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_HEART";;"REGISTRATION_FOLLOWUP_HEART";""
"Registreringsskjema";;"Hjerteoppfølging";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Ja";"Nei";"2017-04-25";"";"registration";"FOLLOWUP_HEART";;"REGISTRATION_FOLLOWUP_HEART";""
"Registreringsskjema";;"EKG";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ECG";;"REGISTRATION_FOLLOWUP_HEART_ECG";""
"Registreringsskjema";;"EKG";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ECG";;"REGISTRATION_FOLLOWUP_HEART_ECG";""
"Registreringsskjema";;"EKG";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ECG";;"REGISTRATION_FOLLOWUP_HEART_ECG";""
"Registreringsskjema";;"Hyppighet EKG";"Ja";"Listevariabel";1;"Årlig";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ECG_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ECG_FREQ";""
"Registreringsskjema";;"Hyppighet EKG";"Ja";"Listevariabel";2;"Annenhvert år";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ECG_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ECG_FREQ";""
"Registreringsskjema";;"Hyppighet EKG";"Ja";"Listevariabel";3;"Sjeldnere";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ECG_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ECG_FREQ";""
"Registreringsskjema";;"Hyppighet EKG";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ECG_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ECG_FREQ";""
"Registreringsskjema";;"Ekko-cor";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ULTRASOUND";;"REGISTRATION_FOLLOWUP_HEART_ULTRASOUND";""
"Registreringsskjema";;"Ekko-cor";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ULTRASOUND";;"REGISTRATION_FOLLOWUP_HEART_ULTRASOUND";""
"Registreringsskjema";;"Ekko-cor";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ULTRASOUND";;"REGISTRATION_FOLLOWUP_HEART_ULTRASOUND";""
"Registreringsskjema";;"Hyppighet (Ekko-cor)";"Ja";"Listevariabel";1;"Årlig";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ULTRASOUND_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ULTRASOUND_FREQ";""
"Registreringsskjema";;"Hyppighet (Ekko-cor)";"Ja";"Listevariabel";2;"Annenhvert år";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ULTRASOUND_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ULTRASOUND_FREQ";""
"Registreringsskjema";;"Hyppighet (Ekko-cor)";"Ja";"Listevariabel";3;"Sjeldnere";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ULTRASOUND_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ULTRASOUND_FREQ";""
"Registreringsskjema";;"Hyppighet (Ekko-cor)";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_ULTRASOUND_FREQ";;"REGISTRATION_FOLLOWUP_HEART_ULTRASOUND_FREQ";""
"Registreringsskjema";;"Rytmeregistrering (langtids)";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_RHYTHM";;"REGISTRATION_FOLLOWUP_HEART_RHYTHM";""
"Registreringsskjema";;"Rytmeregistrering (langtids)";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_RHYTHM";;"REGISTRATION_FOLLOWUP_HEART_RHYTHM";""
"Registreringsskjema";;"Rytmeregistrering (langtids)";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_RHYTHM";;"REGISTRATION_FOLLOWUP_HEART_RHYTHM";""
"Registreringsskjema";;"Hyppighet (rytmeregistrering)";"Ja";"Listevariabel";1;"Årlig";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_RHYTHM_FREQ";;"REGISTRATION_FOLLOWUP_HEART_RHYTHM_FREQ";""
"Registreringsskjema";;"Hyppighet (rytmeregistrering)";"Ja";"Listevariabel";2;"Annenhvert år";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_RHYTHM_FREQ";;"REGISTRATION_FOLLOWUP_HEART_RHYTHM_FREQ";""
"Registreringsskjema";;"Hyppighet (rytmeregistrering)";"Ja";"Listevariabel";3;"Sjeldnere";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_RHYTHM_FREQ";;"REGISTRATION_FOLLOWUP_HEART_RHYTHM_FREQ";""
"Registreringsskjema";;"Hyppighet (rytmeregistrering)";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Ja";"2017-04-25";"";"registration";"FOLLOWUP_HEART_RHYTHM_FREQ";;"REGISTRATION_FOLLOWUP_HEART_RHYTHM_FREQ";""
"Registreringsskjema";;"Regelmessig fysioterapi:";"Ja";"Listevariabel";2;"Ikke behov";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"PHYSIOTHERAPY";;"REGISTRATION_PHYSIOTHERAPY";""
"Registreringsskjema";;"Regelmessig fysioterapi:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"PHYSIOTHERAPY";;"REGISTRATION_PHYSIOTHERAPY";""
"Registreringsskjema";;"Regelmessig fysioterapi:";"Ja";"Listevariabel";"0";"Nei, men behov";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"PHYSIOTHERAPY";;"REGISTRATION_PHYSIOTHERAPY";""
"Registreringsskjema";;"Regelmessig fysioterapi:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Ja";"Nei";"1980-01-01";"";"registration";"PHYSIOTHERAPY";;"REGISTRATION_PHYSIOTHERAPY";""
"Registreringsskjema";;"Årsak";"Ja";"Listevariabel";1;"Står på venteliste";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";;"Årsak";"Ja";"Listevariabel";2;"Ikke fysiotilbud i kommunen";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";;"Årsak";"Ja";"Listevariabel";3;"Lite nytte av eksisterende fysiotilbud";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";;"Årsak";"Ja";"Listevariabel";4;"For lang reisevei";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";;"Årsak";"Ja";"Listevariabel";5;"For kostbart";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";;"Årsak";"Ja";"Listevariabel";6;"Annet";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";;"Årsak";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"registration";"PHYSIO_REASON_WHYNOT";;"REGISTRATION_PHYSIO_REASON_WHYNOT";""
"Registreringsskjema";;"Spesifiser:";"Ja";"Tekstvariabel";"";"";"";"";"";"";;;;;150;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?  [] ()";;"Nei";"Ja";"1980-01-01";"";"registration";"PHYSIO_REASON_WHYNOT_SPECIFY";;"REGISTRATION_PHYSIO_REASON_WHYNOT_SPECIFY";"Skriv hvilken annen årsak til manglende fysioterapi."
"Registreringsskjema";;"Antall mnd";"Nei";"Tallvariabel";"";"";"0";24;"0";100;"";"";"";"";3;;"0";"Nei";"Ja";"1980-01-01";"";"registration";"PHYSIO_WAIT_MONTHS";;"REGISTRATION_PHYSIO_WAIT_MONTHS";"Er det antall måneder på venteliste, eller er det antall måneder til behandling skal starte??"
"Registreringsskjema";;"Vurdering av ergoterapeut:";"Ja";"Listevariabel";2;"Ikke behov";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"ERGOTHERAPY";;"REGISTRATION_ERGOTHERAPY";"Er pasienten noen gang vurdert av ergoterapeut?"
"Registreringsskjema";;"Vurdering av ergoterapeut:";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"ERGOTHERAPY";;"REGISTRATION_ERGOTHERAPY";"Er pasienten noen gang vurdert av ergoterapeut?"
"Registreringsskjema";;"Vurdering av ergoterapeut:";"Ja";"Listevariabel";"0";"Nei, men behov";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"ERGOTHERAPY";;"REGISTRATION_ERGOTHERAPY";"Er pasienten noen gang vurdert av ergoterapeut?"
"Registreringsskjema";;"Vurdering av ergoterapeut:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"ERGOTHERAPY";;"REGISTRATION_ERGOTHERAPY";"Er pasienten noen gang vurdert av ergoterapeut?"
"Registreringsskjema";;"Sivilstatus";"Ja";"Listevariabel";1;"Bor alene";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"MARITAL_STATUS";;"REGISTRATION_MARITAL_STATUS";"Angi pasientens sivilstatus"
"Registreringsskjema";;"Sivilstatus";"Ja";"Listevariabel";2;"Samboer/gift";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"MARITAL_STATUS";;"REGISTRATION_MARITAL_STATUS";"Angi pasientens sivilstatus"
"Registreringsskjema";;"Sivilstatus";"Ja";"Listevariabel";3;"Bor sammen med andre";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"MARITAL_STATUS";;"REGISTRATION_MARITAL_STATUS";"Angi pasientens sivilstatus"
"Registreringsskjema";;"Sivilstatus";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"MARITAL_STATUS";;"REGISTRATION_MARITAL_STATUS";"Angi pasientens sivilstatus"
"Registreringsskjema";;"Høyeste oppnådde utdannelse:";"Ja";"Listevariabel";1;"Grunnskole";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"EDUCATION";;"REGISTRATION_EDUCATION";"Velg høyeste oppnådde utdannelse pasienten har"
"Registreringsskjema";;"Høyeste oppnådde utdannelse:";"Ja";"Listevariabel";2;"Videregående skole";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"EDUCATION";;"REGISTRATION_EDUCATION";"Velg høyeste oppnådde utdannelse pasienten har"
"Registreringsskjema";;"Høyeste oppnådde utdannelse:";"Ja";"Listevariabel";3;"Høyskole eller universitetet";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"EDUCATION";;"REGISTRATION_EDUCATION";"Velg høyeste oppnådde utdannelse pasienten har"
"Registreringsskjema";;"Høyeste oppnådde utdannelse:";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"EDUCATION";;"REGISTRATION_EDUCATION";"Velg høyeste oppnådde utdannelse pasienten har"
"Registreringsskjema";;"I arbeid/utdanning:";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"WORKING";;"REGISTRATION_WORKING";""
"Registreringsskjema";;"I arbeid/utdanning:";"Ja";"Listevariabel";1;"Ja, 100% stilling/utdanning";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"WORKING";;"REGISTRATION_WORKING";""
"Registreringsskjema";;"I arbeid/utdanning:";"Ja";"Listevariabel";2;"Alderspensjonist";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"WORKING";;"REGISTRATION_WORKING";""
"Registreringsskjema";;"I arbeid/utdanning:";"Ja";"Listevariabel";3;"Deltid: Under 20%";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"WORKING";;"REGISTRATION_WORKING";""
"Registreringsskjema";;"I arbeid/utdanning:";"Ja";"Listevariabel";4;"Deltid: Fra og med 20% til 40%";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"WORKING";;"REGISTRATION_WORKING";""
"Registreringsskjema";;"I arbeid/utdanning:";"Ja";"Listevariabel";5;"Deltid: Fra og med 40% til 60%";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"WORKING";;"REGISTRATION_WORKING";""
"Registreringsskjema";;"I arbeid/utdanning:";"Ja";"Listevariabel";6;"Deltid: Fra og med 60% til 80%";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"WORKING";;"REGISTRATION_WORKING";""
"Registreringsskjema";;"I arbeid/utdanning:";"Ja";"Listevariabel";7;"Deltid: Over 80%";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"registration";"WORKING";;"REGISTRATION_WORKING";""
